Sessions,Bounce Rate,Page Views,content_length,month,mobile,tablet,(direct),goog,nkedin,t.co,spain,united states,log_Avg_Time_Page
2.0,1.0,2.0,4658,12,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,27307,8,0,0,0,0,0,0,0,0,4.430816798843313
0.0,0.0,1.0,2514,10,0,0,0,1,0,0,0,0,2.6390573296152584
1.0,1.0,2.0,4550,2,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9243,4,1,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,3.0,4885,2,1,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,3.0,4010,10,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,2.0,6537,9,0,0,0,1,0,0,0,1,6.444131256700441
1.0,0.0,1.0,4326,10,0,0,0,0,1,0,0,1,5.049856007249537
2.0,1.0,2.0,5902,9,1,0,0,0,0,0,1,0,2.302585092994046
1.0,0.0,4.0,12373,7,0,0,0,0,0,0,1,0,3.58351893845611
0.0,0.0,1.0,2353,3,0,0,0,1,0,0,1,0,2.302585092994046
8.0,1.0,8.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6537,9,0,0,0,0,0,1,0,0,2.302585092994046
6.0,0.6667000000000001,8.0,10705,12,1,0,0,0,0,1,1,0,4.6443908991413725
7.0,0.7143,9.0,6335,11,0,0,1,0,0,0,0,0,4.290459441148391
1.0,1.0,1.0,12373,7,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,3779,6,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,2.0,12373,7,1,0,0,0,0,0,0,0,7.259116128097101
1.0,1.0,1.0,27307,8,1,0,0,0,0,0,0,0,2.302585092994046
5.0,1.0,6.0,4010,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4936,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,5902,9,0,1,0,0,1,0,0,0,4.406719247264253
1.0,1.0,1.0,3862,5,1,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,9307,5,1,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,8560,11,0,0,0,1,0,0,0,0,6.206575926724928
0.0,0.0,3.0,1291,9,0,0,0,0,0,0,1,0,5.75890177387728
2.0,1.0,2.0,5902,9,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6981,3,0,1,0,0,0,0,1,0,2.302585092994046
7.0,1.0,9.0,3903,10,0,0,0,1,0,0,0,0,3.367295829986474
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,10139,9,0,0,0,1,0,0,0,0,3.784189633918261
0.0,0.0,4.0,3372,9,0,0,1,0,0,0,1,0,2.833213344056216
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5581,5,0,0,1,0,0,0,0,0,3.044522437723423
9.0,1.0,9.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,7.0,9190,4,0,0,1,0,0,0,1,0,4.605170185988092
0.0,0.0,2.0,379,12,0,0,0,1,0,0,1,0,3.8918202981106265
1.0,1.0,1.0,3799,11,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,2.0,6335,11,0,0,1,0,0,0,0,0,5.910796644040527
0.0,0.0,1.0,2514,10,0,0,0,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,5902,9,0,0,0,0,0,0,1,0,5.1647859739235145
0.0,0.0,2.0,2519,8,0,1,1,0,0,0,0,0,5.568344503761097
1.0,1.0,1.0,5090,2,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,3.0,686,12,0,0,0,0,0,1,1,0,4.0943445622221
1.0,1.0,1.0,3477,1,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,15478,1,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,8320,1,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2967,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3862,5,0,1,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4815,9,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3811,7,0,0,0,1,0,0,0,0,2.302585092994046
19.0,0.9474,20.0,3903,10,0,0,0,1,0,0,0,0,6.747586526829315
9.0,1.0,11.0,4936,11,0,0,0,1,0,0,0,0,4.343805421853684
2.0,1.0,2.0,2967,10,1,0,1,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,6532,11,0,0,0,0,0,0,1,0,2.302585092994046
25.0,0.68,49.0,12373,7,0,0,1,0,0,0,1,0,4.912654885736052
1.0,1.0,1.0,10681,3,0,0,0,0,0,0,0,0,2.302585092994046
1.0,0.0,1.0,4815,9,0,0,0,0,0,0,0,0,5.209486152841421
0.0,0.0,1.0,5902,9,0,0,0,1,0,0,0,0,3.091042453358316
1.0,1.0,1.0,2623,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10575,3,0,1,0,0,0,1,1,0,2.302585092994046
1.0,1.0,1.0,5078,7,1,0,0,0,0,0,0,0,2.302585092994046
2.0,0.5,2.0,12373,7,0,0,1,0,0,0,0,0,7.026426808699636
0.0,0.0,1.0,6532,11,0,0,0,1,0,0,0,0,3.4011973816621555
1.0,1.0,1.0,4936,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3862,5,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4658,12,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,7954,10,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4658,12,0,0,0,0,0,0,1,0,3.4657359027997265
3.0,0.3333,11.0,6532,11,1,0,0,1,0,0,1,0,5.41610040220442
13.0,1.0,15.0,9307,5,1,0,0,0,0,1,1,0,4.844187086458591
1.0,1.0,1.0,5349,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,3.0,9307,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3903,10,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,4658,12,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5902,9,0,0,0,1,0,0,0,0,4.406719247264253
2.0,1.0,2.0,5943,3,0,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,0,0,1,0,0,2.302585092994046
1.0,0.0,1.0,5234,10,0,0,0,0,0,0,1,0,2.4849066497880004
0.0,0.0,4.0,9675,2,0,0,0,0,0,0,1,0,2.8903717578961645
15.0,1.0,15.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
40.0,0.8,50.0,12373,7,0,0,0,1,0,0,0,0,5.123963979403259
0.0,0.0,1.0,2519,8,1,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,15966,6,1,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,3903,10,0,1,0,1,0,0,0,0,2.302585092994046
1.0,1.0,3.0,6335,11,0,0,0,1,0,0,0,0,4.406719247264253
1.0,1.0,1.0,2967,10,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,2338,3,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,4463,2,1,0,0,0,0,1,0,0,2.302585092994046
8.0,0.875,8.0,11303,1,0,0,1,0,0,0,1,0,3.912023005428146
1.0,1.0,1.0,3779,6,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6981,3,0,0,1,0,0,0,0,1,4.875197323201151
0.0,0.0,4.0,6445,6,0,0,1,0,0,0,1,0,5.0238805208462765
4.0,1.0,5.0,9447,3,0,0,1,0,0,0,0,1,5.631211781821365
0.0,0.0,3.0,2519,8,0,0,0,1,0,0,0,0,5.455321115357702
0.0,0.0,1.0,1291,9,0,0,0,0,1,0,0,0,2.9444389791664403
1.0,0.0,1.0,372,3,1,0,0,1,0,0,0,1,3.713572066704308
1.0,0.0,1.0,4815,9,0,0,0,0,0,1,0,0,4.77912349311153
5.0,0.8,50.0,5902,9,0,0,0,1,0,0,1,0,5.087596335232384
1.0,1.0,2.0,3968,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3477,1,1,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,3.0,1813,4,0,0,0,0,0,0,1,0,2.70805020110221
0.0,0.0,4.0,16459,9,0,0,0,1,0,0,0,0,4.882801922586371
0.0,0.0,1.0,1291,9,0,0,0,1,0,0,0,0,2.833213344056216
0.0,0.0,1.0,1813,4,0,0,0,0,0,0,1,0,3.1780538303479458
1.0,0.0,2.0,3477,1,0,0,0,0,0,0,0,0,5.8971538676367405
0.0,0.0,2.0,2761,2,0,0,0,0,0,0,1,0,3.6635616461296463
12.0,0.9167,13.0,7954,10,0,0,0,1,0,0,0,0,6.342121418721152
8.0,1.0,8.0,12373,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9842,6,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,2.0,6532,11,0,1,1,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,3799,11,0,1,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10681,3,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,2.0,6335,11,1,0,0,0,0,0,1,0,3.091042453358316
1.0,1.0,1.0,12373,7,1,0,0,0,0,1,0,0,2.302585092994046
7.0,0.8571,11.0,3919,7,0,0,0,1,0,0,0,0,5.683579767338681
0.0,0.0,1.0,8560,11,0,0,0,1,0,0,0,0,3.044522437723423
3.0,1.0,3.0,3862,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12465,5,1,0,0,1,0,0,1,0,2.302585092994046
0.0,0.0,1.0,4658,12,1,0,0,0,1,0,0,0,2.302585092994046
2.0,1.0,2.0,9243,4,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,1,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,1.0,3566,3,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,4.0,16459,9,0,0,0,1,0,0,1,0,4.454347296253507
0.0,0.0,3.0,16459,9,0,0,1,0,0,0,0,0,6.373319789577012
1.0,1.0,1.0,3968,8,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5056,6,0,0,1,0,0,0,0,0,2.3978952727983707
2.0,1.0,2.0,3903,10,0,1,0,1,0,0,1,0,2.302585092994046
0.0,0.0,2.0,2915,1,0,0,1,0,0,0,1,0,2.8903717578961645
0.0,0.0,1.0,5581,5,1,0,0,1,0,0,0,0,2.302585092994046
4.0,1.0,7.0,12373,7,0,0,1,0,0,0,0,1,6.703188113240863
0.0,0.0,1.0,10575,3,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2915,1,0,0,1,0,0,0,0,0,3.295836866004329
5.0,0.8,6.0,3811,7,0,0,0,1,0,0,0,0,4.2626798770413155
1.0,1.0,1.0,5581,5,1,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,5581,5,0,0,0,0,0,0,0,0,3.6375861597263857
1.0,0.0,4.0,12373,7,1,0,0,1,0,0,0,0,6.253828811575473
1.0,1.0,1.0,3372,9,1,0,0,1,0,0,0,0,2.302585092994046
6.0,0.8332999999999999,7.0,4658,12,0,0,0,1,0,0,0,0,5.983936280687191
0.0,0.0,6.0,2519,8,0,0,0,0,0,1,1,0,3.044522437723423
4.0,1.0,4.0,6537,9,1,0,0,0,0,1,1,0,2.302585092994046
4.0,1.0,4.0,12373,7,1,0,0,0,1,0,0,1,2.302585092994046
0.0,0.0,1.0,3054,1,0,0,0,0,0,0,1,0,5.556828061699537
0.0,0.0,3.0,3968,8,0,0,0,1,0,0,0,0,3.8501476017100584
1.0,1.0,1.0,15478,1,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3470,10,0,0,1,0,0,0,0,0,2.3978952727983707
2.0,0.5,5.0,2519,8,0,0,0,1,0,0,0,0,4.127134385045092
1.0,1.0,3.0,3968,8,0,0,0,1,0,0,0,0,3.9512437185814275
0.0,0.0,1.0,5234,10,0,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,1.0,5234,10,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,1,0,0,0,0,0,2.302585092994046
2.0,0.5,10.0,2761,2,0,1,1,0,0,0,1,0,2.6390573296152584
2.0,1.0,2.0,3052,5,1,0,0,1,0,0,1,0,2.302585092994046
1.0,1.0,1.0,1813,4,1,0,1,0,0,0,0,0,2.302585092994046
3.0,1.0,3.0,12373,7,0,0,0,0,1,0,0,0,2.302585092994046
71.0,0.9577,84.0,5902,9,0,0,1,0,0,0,1,0,4.48863636973214
0.0,0.0,1.0,1183,6,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,3.0,3779,6,1,0,0,1,0,0,0,0,4.356708826689592
1.0,1.0,1.0,3862,5,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,5234,10,0,0,0,0,0,0,1,0,2.8903717578961645
0.0,0.0,1.0,10375,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0,3.2188758248682006
3.0,0.6667000000000001,4.0,2508,3,0,1,0,1,0,0,0,1,4.795790545596741
1.0,1.0,1.0,3779,6,0,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,3.0,3477,1,1,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,2761,2,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,0,0,0,0,0,0,2.302585092994046
3.0,0.0,6.0,6335,11,0,0,0,1,0,0,0,0,6.023447592961033
1.0,1.0,1.0,5943,3,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1183,6,1,0,0,1,0,0,0,0,3.6888794541139363
1.0,1.0,1.0,9447,3,0,0,0,0,0,1,0,0,2.302585092994046
2.0,1.0,2.0,3811,7,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2915,1,0,0,0,1,0,0,0,0,4.204692619390966
3.0,0.6667000000000001,4.0,5943,3,1,0,0,0,0,1,1,0,5.272999558563747
2.0,0.5,3.0,3094,5,0,0,0,1,0,0,0,0,7.251344983372214
1.0,1.0,1.0,4815,9,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5078,7,0,0,0,1,0,0,0,0,6.09807428216624
24.0,0.8332999999999999,30.0,6995,9,0,0,0,1,0,0,0,0,6.661854740545311
0.0,0.0,1.0,1333,10,0,0,0,0,0,0,0,0,2.70805020110221
0.0,0.0,1.0,3511,4,0,0,0,0,0,0,0,0,2.4849066497880004
1.0,0.0,1.0,3968,8,0,0,0,0,0,0,1,0,2.5649493574615367
1.0,1.0,3.0,4463,2,0,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3862,5,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6261,2,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3919,7,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4377,12,0,0,0,0,0,0,1,0,3.1780538303479458
1.0,1.0,1.0,6532,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4815,9,0,0,0,0,0,1,0,1,2.302585092994046
1.0,1.0,1.0,5902,9,0,0,1,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,5902,9,1,0,0,0,1,0,0,0,2.302585092994046
1.0,0.0,1.0,15478,1,0,0,0,0,0,0,1,0,7.483806687665835
1.0,1.0,1.0,3799,11,0,1,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,3655,7,1,0,0,1,0,0,0,0,6.148468295917647
0.0,0.0,5.0,16459,9,0,0,0,0,0,0,0,0,4.394449154672439
0.0,0.0,13.0,6445,6,0,0,0,1,0,0,1,0,3.6109179126442243
3.0,1.0,4.0,27307,8,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,10705,12,1,0,0,0,1,0,0,0,2.302585092994046
3.0,0.6667000000000001,4.0,9842,6,0,1,0,0,0,1,1,0,4.867534450455582
1.0,1.0,2.0,5902,9,0,0,1,0,0,0,0,0,2.833213344056216
1.0,1.0,1.0,2915,1,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9307,5,0,0,0,0,1,0,0,1,2.302585092994046
0.0,0.0,1.0,6335,11,0,0,0,1,0,0,0,0,2.6390573296152584
1.0,0.0,2.0,3862,5,0,0,0,1,0,0,0,0,3.8918202981106265
1.0,1.0,2.0,5902,9,0,0,0,1,0,0,0,0,2.3978952727983707
1.0,0.0,2.0,6430,9,0,0,0,0,1,0,0,1,4.330733340286331
0.0,0.0,5.0,5902,9,0,0,0,0,0,0,1,0,2.5649493574615367
1.0,1.0,1.0,7589,8,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,14374,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6335,11,1,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,16459,9,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,5234,10,0,0,0,0,1,0,0,0,3.912023005428146
1.0,1.0,1.0,2508,3,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,7954,10,0,0,0,1,0,0,0,0,2.302585092994046
16.0,0.875,21.0,9243,4,0,0,1,0,0,0,1,0,6.660575149839686
1.0,1.0,1.0,6532,11,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,2967,10,1,0,0,0,1,0,0,1,2.302585092994046
1.0,1.0,1.0,6532,11,1,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,3372,9,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,4.0,15478,1,1,0,1,0,0,0,1,0,4.276666119016055
1.0,1.0,1.0,3566,3,1,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,3968,8,0,0,0,1,0,0,0,0,2.302585092994046
25.0,0.72,49.0,4658,12,0,0,0,1,0,0,1,0,5.375278407684165
2.0,0.0,4.0,5943,3,0,0,0,0,0,0,1,0,6.3561076606958915
12.0,1.0,12.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4377,12,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4550,2,0,0,0,1,0,0,0,0,3.4011973816621555
0.0,0.0,1.0,427,11,0,0,0,1,0,0,0,0,2.4849066497880004
1.0,1.0,1.0,7589,8,1,0,0,1,0,0,1,0,2.302585092994046
0.0,0.0,1.0,9307,5,1,0,0,0,0,1,0,1,2.3978952727983707
0.0,0.0,6.0,5902,9,0,0,0,1,0,0,0,0,3.5553480614894135
1.0,1.0,1.0,10575,3,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,1333,10,1,0,0,0,1,0,0,1,2.302585092994046
40.0,0.8,49.0,3799,11,1,0,0,1,0,0,0,0,5.497168225293202
1.0,1.0,1.0,3744,1,0,0,1,0,0,0,0,0,2.302585092994046
3.0,0.6667000000000001,4.0,5943,3,0,0,0,0,0,0,1,0,5.318119993844216
3.0,1.0,3.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
11.0,0.6364,11.0,2514,10,0,0,0,1,0,0,1,0,5.236441962829949
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
4.0,0.25,8.0,3372,9,0,1,1,0,0,0,0,0,2.4849066497880004
3.0,1.0,3.0,4603,12,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10375,3,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3744,1,0,0,1,0,0,0,0,0,2.3978952727983707
4.0,0.75,4.0,1676,12,0,0,0,1,0,0,0,0,4.465908118654584
12.0,0.6667000000000001,17.0,3862,5,0,0,0,1,0,0,1,0,5.683579767338681
1.0,1.0,1.0,6261,2,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,1291,9,1,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,1.0,21233,3,0,0,0,1,0,0,0,1,2.302585092994046
0.0,0.0,1.0,2967,10,0,0,0,0,0,1,0,0,2.5649493574615367
1.0,1.0,1.0,4550,2,0,0,0,0,0,0,0,0,2.302585092994046
1.0,0.0,1.0,16459,9,0,0,0,1,0,0,0,0,3.6635616461296463
1.0,1.0,1.0,3811,7,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4463,2,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3046,1,1,0,0,0,0,1,0,0,2.302585092994046
20.0,0.55,63.0,4463,2,0,0,0,1,0,0,1,0,5.262690188904886
6.0,0.8332999999999999,8.0,6532,11,0,0,1,0,0,0,0,0,5.170483995038151
0.0,0.0,1.0,6537,9,0,1,0,0,0,0,0,1,2.302585092994046
2.0,1.0,2.0,27307,8,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,5943,3,0,0,0,0,0,0,1,0,2.302585092994046
4.0,1.0,4.0,27307,8,0,0,0,1,0,0,0,0,2.302585092994046
4.0,1.0,5.0,4822,4,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,1,0,0,0,0,0,0,1,2.302585092994046
2.0,1.0,2.0,2338,3,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2514,10,1,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,16459,9,0,0,0,0,0,0,0,1,2.302585092994046
4.0,0.0,22.0,2519,8,0,0,0,1,0,0,1,0,4.969813299576001
0.0,0.0,1.0,3968,8,1,0,1,0,0,0,0,0,2.302585092994046
3.0,1.0,3.0,12373,7,1,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4010,10,0,0,0,0,0,1,1,0,2.70805020110221
3.0,0.3333,5.0,12373,7,1,0,0,1,0,0,0,0,5.3471075307174685
3.0,1.0,3.0,4885,2,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5234,10,0,0,0,1,0,0,0,0,2.302585092994046
6.0,0.8332999999999999,8.0,3862,5,0,0,1,0,0,0,0,1,4.394449154672439
82.0,0.9268,88.0,3799,11,0,0,0,1,0,0,0,0,6.324358962381311
2.0,1.0,2.0,21233,3,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10139,9,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2283,1,0,0,1,0,0,0,1,0,2.5649493574615367
0.0,0.0,3.0,6335,11,0,0,0,0,0,0,0,0,2.9444389791664403
3.0,1.0,3.0,3799,11,1,0,1,0,0,0,0,0,2.302585092994046
2.0,0.5,2.0,4603,12,0,0,0,0,1,0,0,0,6.928537818164665
0.0,0.0,2.0,6537,9,0,0,1,0,0,0,0,0,2.772588722239781
1.0,1.0,1.0,4550,2,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6430,9,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,3.0,9307,5,0,0,0,1,0,0,0,0,3.5263605246161616
1.0,1.0,1.0,2761,2,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10705,12,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,3052,5,0,1,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1291,9,0,0,0,0,0,0,0,0,3.784189633918261
1.0,1.0,1.0,14374,5,0,0,0,0,1,0,0,1,2.302585092994046
1.0,1.0,1.0,6537,9,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,3.0,3744,1,0,0,0,1,0,0,0,0,6.437751649736401
1.0,1.0,1.0,10705,12,1,0,0,0,0,1,0,0,2.302585092994046
5.0,1.0,5.0,3903,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10575,3,1,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,6335,11,1,0,0,0,1,0,0,0,2.302585092994046
2.0,1.0,2.0,3046,1,1,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,15966,6,0,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,3511,4,0,0,0,0,0,0,1,0,4.382026634673881
1.0,1.0,1.0,5349,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5581,5,0,0,0,0,0,0,1,0,5.231108616854587
0.0,0.0,1.0,1291,9,0,0,0,1,0,0,0,0,3.295836866004329
1.0,0.0,3.0,4732,7,1,0,0,0,0,0,0,0,5.176149732573829
0.0,0.0,2.0,15966,6,0,0,0,1,0,0,0,0,4.564348191467836
1.0,1.0,1.0,3372,9,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3052,5,0,0,1,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,0,0,0,0,0,1,2.302585092994046
0.0,0.0,1.0,2761,2,1,0,0,1,0,0,0,0,4.804021044733257
3.0,1.0,4.0,27307,8,0,0,0,1,0,0,1,0,2.302585092994046
1.0,1.0,1.0,8320,1,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,15478,1,1,0,0,0,1,0,0,0,4.875197323201151
3.0,1.0,3.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,3372,9,0,0,1,0,0,0,0,0,6.1070228877422545
5.0,1.0,7.0,6532,11,0,0,1,0,0,0,1,0,2.6390573296152584
1.0,1.0,1.0,427,11,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,7589,8,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5902,9,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,2761,2,1,0,1,0,0,0,1,0,2.772588722239781
13.0,0.6923,16.0,3799,11,0,0,0,1,0,0,1,0,5.765191102784844
0.0,0.0,1.0,4658,12,0,0,1,0,0,0,0,0,2.3978952727983707
2.0,0.5,3.0,3094,5,1,0,0,1,0,0,0,0,4.430816798843313
0.0,0.0,1.0,3811,7,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6532,11,0,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,4603,12,0,0,0,0,1,0,0,0,2.302585092994046
4.0,0.5,6.0,4603,12,1,0,0,0,1,0,0,0,5.159055299214529
0.0,0.0,2.0,1183,4,0,0,0,0,0,1,1,0,2.995732273553991
1.0,1.0,1.0,4463,2,0,0,0,0,1,0,0,0,2.302585092994046
12.0,0.9167,15.0,1291,9,0,0,1,0,0,0,0,0,7.357556200910353
0.0,0.0,1.0,9842,6,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,9190,4,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,2.0,3511,4,0,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,1.0,4603,12,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2915,1,0,0,1,0,0,0,0,0,2.5649493574615367
1.0,0.0,2.0,15966,6,0,0,0,0,0,0,1,0,5.327876168789581
